id,original_text,clean_text,sentiment,polarity,subjectivity,lang,place,place_coord_boundaries
1249028870206099458,"🔗 CORRENTE 🔗

Recomende:

1. 10 Coisas Que Eu Odeio Em Vc
2. Um Homem de Sorte
3. Stranger Things
4. THE FOSTERS (n… https://t.co/Xw21FsZWCT",CURRENT Recommend 1 10 Things I Hate About You 2 A man 3 Lucky Stranger Things 4 THE FOSTERS n,"Sentiment(polarity=-0.15555555555555559, subjectivity=0.7111111111111111)",-0.15555555555555559,0.7111111111111111,pt,,
1249028754241990656,"مسلسلك الحالي: Lucifer 
اخر مسلسل خلصته: Better Call Saul 
مسلسل ناوي تبدا تشوف: Black Mirror, Defending Jacob
مسلس… https://t.co/UxKDLF6USa",Lucifer Better Call Saul Black Mirror Defending Jacob,"Sentiment(polarity=0.16666666666666669, subjectivity=0.4666666666666667)",0.16666666666666669,0.4666666666666667,ar,"Mansoura, Egypt",
1249028636449165323,Oh man all I can think about when I see this is Demi saying stranger things so flipin fast during one of the interv… https://t.co/Q6HJB2nIaB,Oh man I think I see Demi saying stranger things flipin fast one interv,"Sentiment(polarity=0.2, subjectivity=0.6)",0.2,0.6,en,,
1249028487119278080,If I could go back to when I was so excited to meet Jason David Frank at Comic con. I'd definitely change my mind.… https://t.co/e3YL8mMwxb,If I could go back I excited meet Jason David Frank Comic con I 'd definitely change mind,"Sentiment(polarity=0.15625, subjectivity=0.4375)",0.15625,0.4375,en,Roanoke Virginia ,
1249028419779792897,En lugar de hacer un cazafantasmas con mujeres u otro Stranger Things mejor hubieran adaptado a estos cazafantasmas… https://t.co/eVrGGtO9mV,Instead of making a Ghostbusters with women or other Stranger Things would have better suited these cazafantasmas,"Sentiment(polarity=0.1875, subjectivity=0.4375)",0.1875,0.4375,es,Argentina,
1249028383905890305,"💣 La Casa de Papel
🚸 Elite
💫 Stranger Things
🏚 Peaky Blinders
🦋 Narcos",Casa de Papel Elite Stranger Things Peaky Blinders Narcos,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,es,,
1249028185402073090,@tempoanima stranger things,tempoanima stranger things,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1249028118733520897,"@aubvies the 1st one reminds me of i am not ok with this, the second one of birdbox, tge 3rd one of ffa and theast… https://t.co/TGHgiiHTBZ",aubvies 1st one reminds ok second one birdbox tge 3rd one ffa theast,"Sentiment(polarity=0.16666666666666666, subjectivity=0.16666666666666666)",0.16666666666666666,0.16666666666666666,en,🐸,
1249028110550433798,name the top three stranger things characters GO,name top three stranger things characters GO,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,giving my kisses to:,
1249028109044719616,"6 séries / 6@

-sherlock
-himym
-stranger things
-friends
-suits
-arrow

@alguemetiradaki 
@therenascentist… https://t.co/ZvAZeDVXlS",6 ries 6 -sherlock -himym -stranger things -friends -suits -arrow alguemetiradaki therenascentist,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,em casa,
1249028085069926401,"4 flims/series
from @xxppyys 

- glee
- prison break
- love, rosie
- stranger things https://t.co/95ggCAjKLt",4 flims/series xxppyys glee prison break love rosie stranger things,"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6,en,ศาสนาแจยง,
1249028076232720393,Ok so I'm officially crazy. I've rewatched ALL the seasons of @Stranger_Things 7 TIMES! THATS LIKE HUNDREDS OF HOUR… https://t.co/sZH6Orhs3A,Ok I 'm officially crazy I 've rewatched ALL seasons Stranger_Things 7 TIMES THATS LIKE HUNDREDS OF HOUR,"Sentiment(polarity=-0.04999999999999999, subjectivity=0.7)",-0.04999999999999999,0.7,en,,
1249027939062210561,"seis amigos / seis series
me nominó: @itsacorpse

- Daredevil
- Euphoria
- Gravity Falls
- stranger things
- Narcos… https://t.co/E7lUFGt1RB",six friends six series nomin itsacorpse Daredevil Euphoria Gravity Falls stranger things Narcos,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,nevarro,
1249027932649148416,"@ruda_boobear good girls 
lucyfer stranger things",ruda_boobear good girls lucyfer stranger things,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001,en,Polska,
1249027713085648899,@Failary_ It's someone that knows things so I guess another fandom douche and not a stranger.,Failary_ It 's someone knows things I guess another fandom douche stranger,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Petersburg, VA",
1249027683637268481,"Analizamos estas sorpresas que dan que hablar 👏

https://t.co/a9RsRmwVDg",We analyze these surprises that give talk,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,"Madrid, España",
1249027664943280130,Mka miss mag tanawg Stranger Things tas maki vibes lang kay ayos jd ilang OST haha,MKA to miss tanawg Stranger Things tas inter vibes just fix some OST jd haha,"Sentiment(polarity=0.2, subjectivity=0.3)",0.2,0.3,tl,Republic of the Philippines,
1249027562266910720,@pbjnxtdrguy Stranger things have happened.,pbjnxtdrguy Stranger things happened,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1249027464187318272,@jokievanjet Gewoon omdat ik weet dat je hierop zit te wachten: Stranger things 😉,jokievanjet Just because I know you're waiting on this Stranger things,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,nl,Auradon,
1249027463256117248,"Individuo juega al LOL todo el tiempo. Ayer le dije que mire Stranger Things ya que es mi serie preferida 
Adivinen… https://t.co/TIoa71WcTn",Guy plays all the time LOL Yesterday I told you to look Stranger Things as it is my favorite series Guess,"Sentiment(polarity=0.65, subjectivity=0.85)",0.65,0.85,es,"Santa Fe, Argentina",
1249027448056020997,Ich muss mir noch Stranger Things reinziehen.,I have to still reinziehen Stranger Things,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,de,,
1249027386349203456,"@polbanfess money heist, insatiable, stranger things, 13rw!✨",polbanfess money heist insatiable stranger things 13rw,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1249027284280852480,@rubyfts28 Mampusssss 😩😩 aku nonton stranger things sm black mirror sm money heist aja gagal gara2 udh kebanyakan season 😁😁,rubyfts28 Mampusssss I watched stranger things sm sm black mirror heist money aja udh mostly failed gara2 season,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.3666666666666667)",-0.3333333333333333,0.3666666666666667,in,"Jakarta, Indonesia",
1249027257412341762,Che @netflix para cuando Stranger things?,Che netflix para cuando Stranger things,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1249027251116691462,"@mikeyface I Am Not Okay With This. I didn't think it'd be horrible, I was just worried it would be too much like S… https://t.co/38D9LdsWlX",mikeyface I Am Not Okay With This I n't think 'd horrible I worried would much like S,"Sentiment(polarity=-0.35000000000000003, subjectivity=0.5666666666666667)",-0.35000000000000003,0.5666666666666667,en,,
1249027192287309825,"@sandaliaDaFeira @liliana_marinha Sim, porquê quem diz séries como ""Stranger things"" ou ""Game of thrones"" são pessoas muito mais sérias -.-",sandaliaDaFeira liliana_marinha Yes Why Not to speak ries as `` Stranger things '' or `` thrones Game '' people more holiday -.-,"Sentiment(polarity=0.04999999999999999, subjectivity=0.45)",0.04999999999999999,0.45,pt,,
1249027181516165123,"@monymgl Claro, hay sus excepciones que se arriesgan AKA Stranger Things. Aunque si te fijas, todo el tema de adole… https://t.co/KweXFqKtbZ",monymgl Of course there are exceptions who risk Stranger Things AKA But if you look around the theme of Adole,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,Mexico,
1249027168417398785,"@panggilpirmaaan @collegemenfess Lgi namatin stranger things dlu w, nnti selasa atau rabu lanjut drakoran lgi",panggilpirmaaan collegemenfess Lgi namatin dlu stranger things w nnti Tuesday or Wednesday about drakoran lgi,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,Hogwarts,
1249026978260439043,@mutantmanchild Yeah Jonathan from Stranger things is not Sam at all,mutantmanchild Yeah Jonathan Stranger things Sam,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1249026928675151872,"De niña, #MayaHawke se sintió inspirada por la música de Johnny Cash y Bob Dylan, y cantaba junto a su papá, Ethan… https://t.co/KvioR16E6B",Ni Sinti MayaHawke was inspired by the music of Johnny Cash Bob Dylan sang along your pap Ethan,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,"Santiago, Chile",
1249026901303332872,@strangerwriters @Stranger_Things @strangerwriters hello I'm really wanna to talk with duffer brothers or anybody c… https://t.co/jU8FLjFlBy,strangerwriters Stranger_Things strangerwriters hello I 'm really wan na talk duffer brothers anybody c,"Sentiment(polarity=-0.2, subjectivity=0.15000000000000002)",-0.2,0.15000000000000002,en,,
1249026888720236544,"Stranger Things

@SB19Official #SB19
#SB19EasterWithATIN",Stranger Things SB19Official SB19 SB19EasterWithATIN,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Hacienda Ajero ,
1249026873503383558,@CamV2524 @reicurran It’s risk and reward as in all things. A hug or a kiss to someone you know is worth it . A sal… https://t.co/vNtVjPgdLT,CamV2524 reicurran It risk reward things A hug kiss someone know worth A sal,"Sentiment(polarity=0.3, subjectivity=0.1)",0.3,0.1,en,"Ontario 🇨🇦,  Florida  🇺🇸",
1249026855279230978,@voperotic Anne e stranger things,voperotic Anne e stranger things,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1249026839965769728,"preciso continuar stranger things, mas tô com tanta preguiça",must continue stranger things but so lazy,"Sentiment(polarity=-0.25, subjectivity=1.0)",-0.25,1.0,pt,,
1249026758755717124,"1/ stranger things
2/you
3/dark , spinning out 
4/la case de  papel 
5/elite  بعد م سمعت ٣ حلقات https://t.co/nKoJbvHzlE",1/ stranger things 2/you 3/dark spinning 4/la casa de papel 5/elite,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,und,"El Sharkia, Egypt",
1249026655437365249,Stranger things yeni sezon geliyormuş bu beni aşırı mutlu etti,Stranger things were happy to run this new season geliyormu me,"Sentiment(polarity=0.4681818181818182, subjectivity=0.7272727272727273)",0.4681818181818182,0.7272727272727273,tr,"Aydın, Türkiye",
1249026582368399363,Meu álbum de fotos com o cast de Stranger things 😍 https://t.co/JsoqlKDnYV,My photo album with cast Stranger things,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,pt,,
1249026485987524608,"7 shows, 7 Amigas/amigos:
1- gilmore girls 
2-brooklyn 99
3-I love lucy 
4- anne with an e 
5-stranger things 
6-la… https://t.co/zv6v5Zi2rQ",7 shows 7 Amigas/amigos 1- gilmore girls 2-brooklyn 99 3-I love lucy 4- anne e 5-stranger things 6-la,"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6,en,Stars hollow,
1249026460721045504,"Stranger things, dark y todas las fantasiosas https://t.co/6ZTnfRovhn",Stranger things dark todas las fantasiosas,"Sentiment(polarity=-0.15, subjectivity=0.4)",-0.15,0.4,en,"Santiago del Estero, Argentina",
1249026388285206530,ฟอนต์ที่ทำให้นึกถึง Stranger things มันต้องใช่แน่ๆ 5555 https://t.co/CeU1590sFA,Stranger things 5555,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,th,Thailand,
1249026356756840451,my stranger things tee is too big to wear outside so I wear it at home as nightwear,stranger things tee big wear outside I wear home nightwear,"Sentiment(polarity=0.0, subjectivity=0.07500000000000001)",0.0,0.07500000000000001,en,Dubai - Fuj,
1249026314683760644,"@NetflixBrasil 🔗 CORRENTE 🔗

Recomende:

1. Invocação do mal 1 e 2.
2. O poço.
3. Stranger Things.
4. I Am Not Okay… https://t.co/SCDZ7DOvMv",CURRENT NetflixBrasil Recommend 1 and 2 invokes poorly 1 2 3 PO 4 Stranger Things I Am not okay,"Sentiment(polarity=-0.21666666666666667, subjectivity=0.5)",-0.21666666666666667,0.5,pt,,
1249026293414252544,Robin from stranger things will always have my heart I just love how they handled her character and Steve wasn’t a… https://t.co/EaqOWarnNw,Robin stranger things always heart I love handled character Steve,"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6,en,she/her | 20 | z 🖤,
1249025891755274241,@Wakende_00 No me gusto mucha la serie. Tiene mucho parecido con stranger things.,Wakende_00 not like much the series has much resemblance to Stranger Things,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,es,,
1249025867772301312,Tim Rants- Stacey Should be in Stranger Things 4 (My Opinion) https://t.co/mTomyoUET9 via @YouTube @SydneyBullock6… https://t.co/OK2vlMJPQ8,Tim Rants- Stacey Should Stranger Things 4 My Opinion via YouTube SydneyBullock6,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1249025841675280384,"@ilil005 @salehmul1 @d7mu6 @bassam_knm @imsiai @SaleehML @Suhail_ibra 7 shows, 7 amigos
Tagged by @ilil005 
1-Stran… https://t.co/JaLMKrcV4y",ilil005 salehmul1 d7mu6 bassam_knm imsiai SaleehML Suhail_ibra 7 shows 7 amigos Tagged ilil005 1-Stran,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1249025755536818176,"• Eleven Hopper [Stranger Things]

-&gt; agênero
-&gt; pansexual
-&gt; pronomes: ela/-a ou elu/-e https://t.co/acHZ55gcKl",Eleven g Hopper Stranger Things gt number gt pansexual gt pronouns she / or eluted -a / -e,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,pt,"Sao Paulo, Brazil",
1249025681239035904,stranger things!! https://t.co/o3vxauVYbZ,stranger things,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Rouen, France",
1249025665564839937,Estou oficialmente a pedir socorro no jogo de stranger things,I officially ask for help playing stranger things,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,pt,Astroworld ,
1249025662431756290,"@irtizakazmiii 13 reasons why
elite
lucifer
money heist
mirzapur
you
vampire diaries 
peaky blinders
stranger thing… https://t.co/u0KPbJ65f2",irtizakazmiii 13 reasons elite lucifer money heist mirzapur vampire diaries peaky blinders stranger thing,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,roshniyon ka shehr,
1249025654538096640,"Underrated - Good Girls
Overrated - Stranger Things https://t.co/6QXQdyJUQ9",Underrated Good Girls Overrated Stranger Things,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001,en,,
1249025609285632000,@wasabisrare stranger things series 1 kicked that off,wasabisrare stranger things series 1 kicked,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Swinford, England",
1249025556395560964,I need to get Stranger Things again.,I need get Stranger Things,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Alberton, South Africa",
1249025539165179906,@Properclown stranger things is overhyped and yeah rest of them are overrated.,Properclown stranger things overhyped yeah rest overrated,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Ghar Aana hein kya? ,
1249025483653742595,@_iihxx توني خلصت stranger things احسه نفس الجو ابا شي برا هالغموض,_iihxx stranger things,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,ar,🇦🇪|🇾🇪,
1249025367538466822,Kok gw tegang y ntn Stranger Things episode The Gate..makin sini makin mencekam. Pas tau org2 rumah dah pd tidur gw… https://t.co/yiu5ht6HjU,Kok gw NTN tense episode Stranger Things The Gate..makin here increasingly tense Pas home org2 dah tau gw sleep pd,"Sentiment(polarity=-0.3333333333333333, subjectivity=0.5)",-0.3333333333333333,0.5,in,,
1249025285623656448,"I hate stranger things. That's it, that's the tea.",I hate stranger things That 's 's tea,"Sentiment(polarity=-0.8, subjectivity=0.9)",-0.8,0.9,en,"Johor, MY",
1249025244259549185,@mistresshinako Stranger Things?,mistresshinako Stranger Things,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1249025235568885763,"@SkyHimanshu 13 reasons why, stranger things and collage romance",SkyHimanshu 13 reasons stranger things collage romance,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1249025219429269506,@n8dawwggg Right? Parents spend their lives telling their kids not to put things in their mouth from outside.... su… https://t.co/lqe3bmpUSU,n8dawwggg Right Parents spend lives telling kids put things mouth outside ... su,"Sentiment(polarity=0.14285714285714285, subjectivity=0.29285714285714287)",0.14285714285714285,0.29285714285714287,en,"Toronto, Ontario",
1249025160864239621,fomos de eleven de stranger things para demônio de supernatural aqui https://t.co/fFZSDozczk https://t.co/SzasJGxRQX,We went from eleven of stranger things to supernatural nio dem here,"Sentiment(polarity=0.16666666666666666, subjectivity=0.5666666666666667)",0.16666666666666666,0.5666666666666667,pt,"Mato Grosso do Sul, Brazil",
1249025078752350213,"@MeganGilburp On Netflix, my top bingable series recommendations:
- Money Heist (La casa de papel)
- Sex Education… https://t.co/WHG0aFI4go",MeganGilburp On Netflix top bingable series recommendations Money Heist La casa de papel Sex Education,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,Austerity,
1249024956249395200,"7 shows/3 amigos 

Anne with an e 
Friends 
HTGAWM
La casa de papel
Cable girls
Morocco love in times of war 
Stran… https://t.co/S1CWR1zgXF",7 shows/3 amigos Anne e Friends HTGAWM La casa de papel Cable girls Morocco love times war Stran,"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6,en,"Eastern, Kingdom of Saudi Arabia",
1249024892567248896,Finished stranger things. Last two episodes were amazing! Being on season 4 #StrangerThings,Finished stranger things Last two episodes amazing Being season 4 StrangerThings,"Sentiment(polarity=0.30000000000000004, subjectivity=0.48333333333333334)",0.30000000000000004,0.48333333333333334,en,"Evanton, Scotland,UK",
1249024853165985792,Stranger things corre aqui https://t.co/EVBMnSdqaA,Stranger things corre aqui,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1249024470016299013,"Digam 5 séries que gostam e marquem 5 pessoas para fazerem o mesmo 
- Lúcifer 
- La Casa de Papel
- Stranger Things… https://t.co/ZsChLMJ0R4",Say 5 ries who like and mark five people to do the same L cifer La Paper House Stranger Things,"Sentiment(polarity=0.0, subjectivity=0.125)",0.0,0.125,pt,Raftel,
1249024420120637441,"Make mistakes, learn from 'em, and when life hurts you - because it will - remember the hurt. The hurt is good. It… https://t.co/Wrl1rg4CmL",Make mistakes learn 'em life hurts remember hurt The hurt good It,"Sentiment(polarity=0.7, subjectivity=0.6000000000000001)",0.7,0.6000000000000001,en,kepo bgsd,
1249024263811674120,@BodaciousBeer I don’t think a team can bet the house and the next 5 years of their franchise on a guy that has had… https://t.co/qANWEXrSZ9,BodaciousBeer I think team bet house next 5 years franchise guy,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Indianapolis, IN","[[-86.3586373, 39.924127], [-86.240696, 39.924127], [-86.240696, 39.990742], [-86.3586373, 39.990742]]"
1249024240243871744,@Stranger_Things @bex2002005,Stranger_Things bex2002005,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,und,"Inverness, Scotland",
1249024172866535425,Earlier this year I headed to my first ever #secretcinema event. It was AMAZING. Here's what to expect and why you… https://t.co/vFTEL5rR1A,Earlier year I headed first ever secretcinema event It AMAZING Here 's expect,"Sentiment(polarity=0.2833333333333334, subjectivity=0.5777777777777778)",0.2833333333333334,0.5777777777777778,en,"South East, England",
1249024126603452421,"7 shows, 7 amigos:
Tagged by: @Elhams_g

House M.D
Stranger things
Homeland
24
Prison break
Rick and Morty
Mind hun… https://t.co/FVXyoamhun",7 shows 7 amigos Tagged Elhams_g House M.D Stranger things Homeland 24 Prison break Rick Morty Mind hun,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,The OR = The promised land ❤️,
1249024013365661698,Mano to vendo stranger things acho que pela 5° vez,Mano seeing stranger things I think the 5 time,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,pt,konoha,
1249023933614919681,"Series i watch during corona

1. Kingdom series
2. Cloy
3. Money Heist
4. Stranger Things https://t.co/5eN2WS6Jf0",Series watch corona 1 Kingdom series 2 Cloy 3 Money Heist 4 Stranger Things,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Central Java, Indonesia",
1249023921359372291,"مسلسل الحالي : prison break 
اخر مسلسل خلصته : peaky blinders
مسلسل ناوي ابدا اشوفه : مش عارفه لسه
مسلسل متردد اتاب… https://t.co/L0PtHZV3NC",prison break peaky blinders,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,ar,,
1249023759698329605,"Já vi Stranger Things , Prison Break e estou a acabar Breaking Bad , digam aí uma série para ver",J saw Stranger Things Prison Break and I end up Breaking Bad say one Series to see,"Sentiment(polarity=-0.6999999999999998, subjectivity=0.6666666666666666)",-0.6999999999999998,0.6666666666666666,pt,,
1249023736134631425,sin exagerar la última serie de netflix de no animación que vi fue stranger things 3 el verano pasado estoy más otaco que nunca,without exaggerating the latest series of animated netflix I saw it was stranger things 3 last summer I otaco than ever,"Sentiment(polarity=0.25, subjectivity=0.48333333333333334)",0.25,0.48333333333333334,es,,
1249023722385793025,"@NetflixBrasil 1-Harry Potter (todos)
2-uma lição de amor
3- Stranger things
4- when calls the heart
5-democracia em vertigem",NetflixBrasil 1-Harry Potter 2-all a lesson of love Stranger things 3- 4- 5 calls heart-democracy vertigo,"Sentiment(polarity=0.5, subjectivity=0.6)",0.5,0.6,pt,,
1249023667993968644,"@anittxcrew Sabrina, Stranger Things, Euphoria e Sex Education",anittxcrew Sabrina Stranger Things Euphoria e Sex Education,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Palmas, Brasil",
1249023625300246535,"@txvoodoo Lots of love from another stranger. So sorry.

Of course you wouldn't forget the things about him that yo… https://t.co/a4D9uwsen0",txvoodoo Lots love another stranger So sorry Of course would n't forget things yo,"Sentiment(polarity=0.0, subjectivity=0.8)",0.0,0.8,en,"West Yorkshire, UK",
1249023553967620099,If Stranger Things happened in Westeros! https://t.co/fgZW6g901h,If Stranger Things happened Westeros,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Kingslanding ,
1249023471390244864,@MeganGilburp have u seen stranger things before? I’ve heard it’s pretty good,MeganGilburp u seen stranger things I heard pretty good,"Sentiment(polarity=0.475, subjectivity=0.8)",0.475,0.8,en,loving mileven 🥺❤️,
1249023405371899905,"@gizellySFEL @Iexandre Não vejo nada disso, só se você tá vivendo no mundo invertido de Stranger Things?! 😂😂😂😂",gizellySFEL Iexandre N see any of that if you live inverted world of Stranger Things,"Sentiment(polarity=0.13636363636363635, subjectivity=0.5)",0.13636363636363635,0.5,pt,"Ceará, Brasil",
1249023401727049733,@MeganGilburp Watch stranger things,MeganGilburp Watch stranger things,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Manhattan, NY",
1249023399986421760,Im so impressed that the ukrainian tv got stranger things star millie bobbie brown to do junior eurovision😳 https://t.co/RZreFQL1w7,Im impressed ukrainian tv got stranger things star millie bobbie brown junior eurovision,"Sentiment(polarity=1.0, subjectivity=1.0)",1.0,1.0,en,,
1249023324006617094,"@DawoodSafi12 serial - stranger things
movie - ford vs ferrari
book - everything is fucked a book about hope",DawoodSafi12 serial stranger things movie ford vs ferrari book everything fucked book hope,"Sentiment(polarity=-0.6, subjectivity=0.7)",-0.6,0.7,en,"Kabul, Afghanistan",
1249023322408419329,"Dark
Kingdom
Stranger Things
The witcher https://t.co/mxf5xpXbM4",Dark Kingdom Stranger Things The witcher,"Sentiment(polarity=-0.15, subjectivity=0.4)",-0.15,0.4,en,India,
id,original_text,clean_text,sentiment,polarity,subjectivity,lang,place,place_coord_boundaries
1249031321764143109,@NetflixFR stranger things one piece dragon ball z et la saison 3 de attaque des titans,NetflixFR stranger things One Piece and Dragon Ball Z Season 3 of Attack on Titan,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,fr,,
1249031195561689092,"مسلسلك الحالى: stranger things
اخر مسلسل خلصته: modern love
مسلسل ناوى تبدأ تشوفه: dark
مسلسل متردد تشوفه: vikings… https://t.co/4b0nHSOb2t",stranger things modern love dark vikings,"Sentiment(polarity=0.18333333333333332, subjectivity=0.4333333333333333)",0.18333333333333332,0.4333333333333333,ar,,
1249031097314349061,Quando aspetti la quarta stagione di Stranger Things. #StrangerThings4 #Netflix https://t.co/pDjDkkT6K9,When aspects of the fourth season of Stranger Things StrangerThings4 Netflix,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,it,,
