id,original_text,clean_text,sentiment,polarity,subjectivity,lang,place,place_coord_boundaries
1233274725419438081,Congress only believes in divide and rule ... they are creating these riots and killing people and claiming the cit… https://t.co/z4IcTRTxsm,Congress believes divide rule ... creating riots killing people claiming cit,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Mumbai, India",
1233274722223157248,"RT @vijaita: Read this piece by Shishir Gupta of Hindustan Times----
On Feb 23, Soon after pro-CAA rally was organised by BJP leader Kapil…",RT vijaita Read piece Shishir Gupta Hindustan Times -- -- On Feb 23 Soon pro-CAA rally organised BJP leader Kapil,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Navi Mumbai, India",
1233274705735385089,"RT @vijaita: Read this piece by Shishir Gupta of Hindustan Times----
On Feb 23, Soon after pro-CAA rally was organised by BJP leader Kapil…",RT vijaita Read piece Shishir Gupta Hindustan Times -- -- On Feb 23 Soon pro-CAA rally organised BJP leader Kapil,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1233274700966481921,"RT @__R_a_j_: What can an average Hindu do for his religion &amp; culture ?

Thread :

1. Vote BJP : 
Most important thing as of today, politic…",RT __R_a_j_ What average Hindu religion amp culture Thread 1 Vote BJP Most important thing today politic,"Sentiment(polarity=0.25, subjectivity=0.6333333333333333)",0.25,0.6333333333333333,en,,
1233274699011907584,RT @mniyaz09: RSS &amp; BJP goons attacked Muslims properties https://t.co/jWYh9Gev5L,RT mniyaz09 RSS amp BJP goons attacked Muslims properties,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Bengaluru, India",
1233274691579629568,"RT @__R_a_j_: 6. Know your local Hindu leader, he could be from BJP, RSS, Bajarang Dal, VHP, Hindu Yuva Vahini etc. Make sure he is just on…",RT __R_a_j_ 6 Know local Hindu leader could BJP RSS Bajarang Dal VHP Hindu Yuva Vahini etc Make sure,"Sentiment(polarity=0.25, subjectivity=0.4444444444444444)",0.25,0.4444444444444444,en,,
1233274684755415042,"RT @knightwatchman_: BJP leader BL Santhosh threatened Bernie Sanders that he is compelling them(BJP) to interfere in the US elections.

He…",RT knightwatchman_ BJP leader BL Santhosh threatened Bernie Sanders compelling BJP interfere US elections He,"Sentiment(polarity=0.3, subjectivity=0.6)",0.3,0.6,en,India,
1233274676555575296,RT @nrajabpcl: @Dr_MR_Satapathy @UshaNirmala @mahendra3 @anandpdwivedi @shirodkarharshu @ArunDeshpande20 @Satishrathod100 @rajagopalan8 @KS…,RT nrajabpcl Dr_MR_Satapathy UshaNirmala mahendra3 anandpdwivedi shirodkarharshu ArunDeshpande20 Satishrathod100 rajagopalan8 KS,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1233274672944500736,"RT @GoofyOlives: Part 2: Anti CAA protest planned or just a  coincidences of events.

By January 2020 results of Jharkhand were out and BJP…",RT GoofyOlives Part 2 Anti CAA protest planned coincidences events By January 2020 results Jharkhand BJP,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Toonz World,
1233274662773116933,"RT @IndiaToday: The Shiv Sena has slammed the BJP government over violence in northeast #Delhi.
#Politics 

https://t.co/421racObrf",RT IndiaToday The Shiv Sena slammed BJP government violence northeast Delhi Politics,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"New Delhi, India",
1233274660235640832,"RT @blackholesm: @RahulGandhi
@majorgauravarya 
@ABPNews 
RSS extremists attacking Muslims in Delhi will result in direct collision between…",RT blackholesm RahulGandhi majorgauravarya ABPNews RSS extremists attacking Muslims Delhi result direct collision,"Sentiment(polarity=0.1, subjectivity=0.4)",0.1,0.4,en,Pakistan: 🇵🇰 🇹🇷 🇧🇭 🇸🇦,
1233274659287658496,"RT @scribe_prashant: Riots happened. People died. Mayhem left behind. 

Questions, allegations raised on two netas: #TahirHussain of AAP an…",RT scribe_prashant Riots happened People died Mayhem left behind Questions allegations raised two netas TahirHussain AAP,"Sentiment(polarity=-0.2, subjectivity=0.35)",-0.2,0.35,en,Singara Chennai!!,
1233274656175484929,"RT @salahdin08: @Narayanan3 Among Delhi riot victims, a 22-year-old auto driver, Bihar labourer, and father of six
The death toll climbed t…",RT salahdin08 Narayanan3 Among Delhi riot victims 22-year-old auto driver Bihar labourer father six The death toll climbed,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1233274655747690496,"Indeed this must happen.. 

Also bjp leaders can help this by organizing chai pe charcha type events.. https://t.co/ureF21SKLp",Indeed must happen.. Also bjp leaders help organizing chai pe charcha type events..,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Bangalore,
1233274651159203841,RT @AskChandni: Shame on you @AmitShah for not acting on the terror against Hindus. We Hindus have voted you blindly and what did you give…,RT AskChandni Shame AmitShah acting terror Hindus We Hindus voted blindly give,"Sentiment(polarity=-0.25, subjectivity=0.3333333333333333)",-0.25,0.3333333333333333,en,India,
1233274649535971328,"RT @Parv05: While I was covering a peace March today in Jantar Mantar, BJP representative Kapil Mishra too reach the spot and I did my job…",RT Parv05 While I covering peace March today Jantar Mantar BJP representative Kapil Mishra reach spot I job,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Mumbai, India",
1233274648231464961,"RT @TamannaPankaj: Son of Muddasir Khan , the Martyr of Delhi Genocide 2020 with tears in his eyes .
Congratulations BJP supporters . This…",RT TamannaPankaj Son Muddasir Khan Martyr Delhi Genocide 2020 tears eyes Congratulations BJP supporters This,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1233274644922134529,@rahulpandita @TheJaggi Behenchod have you gone through statements of BJP leaders in last 5 years ?,rahulpandita TheJaggi Behenchod gone statements BJP leaders last 5 years,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667,en,Sydney- Chandigarh ,
1233274642590289920,"RT @imMAK02: BJP Lawmaker T Raja Singh spewed venom against Muslims. 

He says Modi and Amit Shah will skin Muslims, he called Muslims trai…",RT imMAK02 BJP Lawmaker T Raja Singh spewed venom Muslims He says Modi Amit Shah skin Muslims called Muslims trai,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1233274641654792194,@19_abhimanyu @smritiirani @desimojito @pradip103 @narendramodi @Rupa_Books @jankibaat1 I don't care. This isn't th… https://t.co/ZaO5etVlZH,19_abhimanyu smritiirani desimojito pradip103 narendramodi Rupa_Books jankibaat1 I n't care This n't th,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,India,
1233274641436643329,"RT @SidrahDP: Translation: Anything against the dictats and beliefs of the BJP is hate speech.

Our justice system is now catering to cripp…",RT SidrahDP Translation Anything dictats beliefs BJP hate speech Our justice system catering cripp,"Sentiment(polarity=-0.8, subjectivity=0.9)",-0.8,0.9,en,,
1233274636173004806,"RT @imMAK02: BJP Lawmaker T Raja Singh spewed venom against Muslims. 

He says Modi and Amit Shah will skin Muslims, he called Muslims trai…",RT imMAK02 BJP Lawmaker T Raja Singh spewed venom Muslims He says Modi Amit Shah skin Muslims called Muslims trai,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"New Delhi, India",
1233274631940755458,"@Parv05 Sorry to hear.

But, your Masters will still defend BJP and lick their boots.",Parv05 Sorry hear But Masters still defend BJP lick boots,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,en,சென்னை,
1233274631819128832,"Narrative war is lost by BJP, Hindu's got mayhem ed and world is crying for muslims, what a shame for a party which… https://t.co/wlyhEeX9x8",Narrative war lost BJP Hindu 's got mayhem ed world crying muslims shame party,"Sentiment(polarity=-0.2, subjectivity=0.6)",-0.2,0.6,en,India,
1233274628161855490,"RT @arjundsage: One more rapist emerges from Bharat Jalao Party 

https://t.co/TtAzfRMg2w",RT arjundsage One rapist emerges Bharat Jalao Party,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,ଓଡ଼ିଶା,
1233274626391732224,"RT @jagdishshetty: Nehru was envious of Ambedkar, Savarkar: Dr Subramanian @Swamy39  https://t.co/DaNXv223ZW via @NewIndianXpress",RT jagdishshetty Nehru envious Ambedkar Savarkar Dr Subramanian Swamy39 via NewIndianXpress,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,DELHI,
1233274617780981760,@ArvindKejriwal Why were trains coming to Delhi canceled on 24/02/2020?  Was this a big conspiracy to spread riots… https://t.co/s41umWgUIx,ArvindKejriwal Why trains coming Delhi canceled 24/02/2020 Was big conspiracy spread riots,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.1,en,Derawal Nagar Delhi,
1233274615981436929,RT @haryannvi: Abhinav Chandrachud’s ‘Republic of Religion’ is an excellent read. A short history (from Brit rule till before rise of BJP)…,RT haryannvi Abhinav Chandrachud Republic Religion excellent read A short history Brit rule till rise BJP,"Sentiment(polarity=0.5, subjectivity=0.65)",0.5,0.65,en,Bangalore,
1233274615738327040,RT @iSinghApurva: Please take action @DelhiPolice now.,RT iSinghApurva Please take action DelhiPolice,"Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1,en,"नोएडा, उत्तर प्रदेश, भारत",
1233274614400221184,"RT @scribe_prashant: Riots happened. People died. Mayhem left behind. 

Questions, allegations raised on two netas: #TahirHussain of AAP an…",RT scribe_prashant Riots happened People died Mayhem left behind Questions allegations raised two netas TahirHussain AAP,"Sentiment(polarity=-0.2, subjectivity=0.35)",-0.2,0.35,en,,
1233274614094188544,"RT @AMerukar: Dear BJP, I’m a Hindu and I reject Hindutva

Don’t teach me about my own religion. Who I should worship. How I should dress o…",RT AMerukar Dear BJP I Hindu I reject Hindutva Don teach religion Who I worship How I dress,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1233274609065086976,"RT @nilanjanaroy: Close to 40 dead. Journalists making that ""both sides"" argument, you have amnesia if you've forgotten the run-up to the D…",RT nilanjanaroy Close 40 dead Journalists making `` sides '' argument amnesia 've forgotten run-up D,"Sentiment(polarity=-0.2, subjectivity=0.4)",-0.2,0.4,en,United States of anxiety,
1233274607089733633,"@rm_bjp The ecosystem of terrorists preparing lawyers ,media to save these barbarics . They already busy with creat… https://t.co/Qxb5r85KSX",rm_bjp The ecosystem terrorists preparing lawyers media save barbarics They already busy creat,"Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,The Great India,
1233274598441046017,"RT @AskChandni: @AmitShah @smritiirani @nsitharaman @rajnathsingh Shame on you 
@AmitShah
 for not acting on the terror against Hindus. We…",RT AskChandni AmitShah smritiirani nsitharaman rajnathsingh Shame AmitShah acting terror Hindus We,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,India,
1233274587015598080,"RT @SaketGokhale: SG Tushar Mehta says in Delhi HC that “it’s not a conducive time to register FIRs against BJP leaders”. 

The only thing…",RT SaketGokhale SG Tushar Mehta says Delhi HC conducive time register FIRs BJP leaders The thing,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1233274585853775872,"RT @TamannaPankaj: Son of Muddasir Khan , the Martyr of Delhi Genocide 2020 with tears in his eyes .
Congratulations BJP supporters . This…",RT TamannaPankaj Son Muddasir Khan Martyr Delhi Genocide 2020 tears eyes Congratulations BJP supporters This,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Chennai, India",
1233274583295430656,"RT @NinaDSchick: The ruling party in India 🇮🇳 is openly using #Deepfakes to manipulate voters. 

#Fakenews has been around for ever  - but…",RT NinaDSchick The ruling party India openly using Deepfakes manipulate voters Fakenews around ever,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,"Norwich, UK",
1233274580854280192,"RT @steve_hanke: This isn’t the Gestapo or KGB. These are #Modi’s #RSS thugs breaking into #Muslim homes, pillaging &amp; assaulting with impun…",RT steve_hanke This Gestapo KGB These Modi RSS thugs breaking Muslim homes pillaging amp assaulting impun,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Dubai,
1233274579885404160,RT @mokshiom: @AshramBlr @bengaluru @HMOKarnataka @SureshChavhanke @rajeevgowda @krishnabgowda @drashwathcn @BBMP_MAYOR @BBMPSWMSplComm @bb…,RT mokshiom AshramBlr bengaluru HMOKarnataka SureshChavhanke rajeevgowda krishnabgowda drashwathcn BBMP_MAYOR BBMPSWMSplComm bb,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"New Friends Colony, New Delhi",
1233274579767959552,"RT @IndurChhugani: Do you agree 
He's done no wrong ?

""I have received calls by many to kill me. Many people including politicians and jou…",RT IndurChhugani Do agree He 's done wrong `` I received calls many kill Many people including politicians jou,"Sentiment(polarity=0.16666666666666666, subjectivity=0.6333333333333333)",0.16666666666666666,0.6333333333333333,en,"One World, One Country India🌏",
1233274577989623808,RT @ishayekanwar: Amit shah will be in kolkata on 1st march. Go back amit shah chor @BJP4India @BJP4Bengal @AmitShah @narendramodi @RahulSi…,RT ishayekanwar Amit shah kolkata 1st march Go back amit shah chor BJP4India BJP4Bengal AmitShah narendramodi RahulSi,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,India,
1233274575242186752,"RT @AudaciousQuest: AAP in credibility crisis after big win.

""Kejriwal’s strategy of not reacting proactively when the riots began would n…",RT AudaciousQuest AAP credibility crisis big win `` Kejriwal strategy reacting proactively riots began would n,"Sentiment(polarity=0.4, subjectivity=0.25)",0.4,0.25,en,"Mumbai, India",
1233274574994911235,"RT @AudreyTruschke: I lectured about the #DelhiPogrom this morning and already my numbers are out of date.

The death toll now stands at 40…",RT AudreyTruschke I lectured DelhiPogrom morning already numbers date The death toll stands 40,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1233274573359022080,"RT @vijaita: Read this piece by Shishir Gupta of Hindustan Times----
On Feb 23, Soon after pro-CAA rally was organised by BJP leader Kapil…",RT vijaita Read piece Shishir Gupta Hindustan Times -- -- On Feb 23 Soon pro-CAA rally organised BJP leader Kapil,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,India,
1233274570431270912,"RT @svaradarajan: In this short video, I explain why the BJP chose to allow Delhi to burn now, despite Trump’s visit | https://t.co/8e5Iqvn…",RT svaradarajan In short video I explain BJP chose allow Delhi burn despite Trump visit,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,en,India,
1233274568883597313,RT @kunalkamra88: If someone from the AAP could make petrol bombs &amp; store ammunition with the intent of killing innocent people he’d be rec…,RT kunalkamra88 If someone AAP could make petrol bombs amp store ammunition intent killing innocent people rec,"Sentiment(polarity=0.5, subjectivity=0.7)",0.5,0.7,en,,
1233274568204152834,"RT @UnSubtleDesi: Delhi Anti-Hindu riots: Minutes after AAP suspends murder accused Tahir Hussain, Amanatullah Khan gives him clean chit

h…",RT UnSubtleDesi Delhi Anti-Hindu riots Minutes AAP suspends murder accused Tahir Hussain Amanatullah Khan gives clean chit h,"Sentiment(polarity=0.3666666666666667, subjectivity=0.7000000000000001)",0.3666666666666667,0.7000000000000001,en,Antarctica,
1233274561732456448,"RT @steve_hanke: This isn’t the Gestapo or KGB. These are #Modi’s #RSS thugs breaking into #Muslim homes, pillaging &amp; assaulting with impun…",RT steve_hanke This Gestapo KGB These Modi RSS thugs breaking Muslim homes pillaging amp assaulting impun,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1233274560872681472,"RT @AudaciousQuest: 1- Delhi people are not going to save the minorities
2 - BJP of course won't save them
3 - AAP has proved they will sta…",RT AudaciousQuest 1- Delhi people going save minorities 2 BJP course wo n't save 3 AAP proved sta,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1233274556560920576,"@waglenikhil Kill 2 birds with 1 stone.
Punish Delhi-ites for handing over a crushing defeat to BJP &amp;
Put oppositio… https://t.co/0mZJQbFr2X",waglenikhil Kill 2 birds 1 stone Punish Delhi-ites handing crushing defeat BJP amp Put oppositio,"Sentiment(polarity=0.4, subjectivity=0.9)",0.4,0.9,en,,
1233274553117208576,"RT @SaketGokhale: I am NOT a fan of Tahir Hussain’s party AAP. 

I, however, also know that a BJP mob will see him as a Muslim first than a…",RT SaketGokhale I NOT fan Tahir Hussain party AAP I however also know BJP mob see Muslim first,"Sentiment(polarity=0.25, subjectivity=0.3333333333333333)",0.25,0.3333333333333333,en,"Chennai, India",
1233274552903294976,"RT @kapsology: Heartening to read such stories where Hindus of Delhi, saved Muslims of Delhi from RSS and Hindu Yuva Vahini goons imported…",RT kapsology Heartening read stories Hindus Delhi saved Muslims Delhi RSS Hindu Yuva Vahini goons imported,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1233274552815210496,"RT @TamannaPankaj: Son of Muddasir Khan , the Martyr of Delhi Genocide 2020 with tears in his eyes .
Congratulations BJP supporters . This…",RT TamannaPankaj Son Muddasir Khan Martyr Delhi Genocide 2020 tears eyes Congratulations BJP supporters This,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1233274552416780293,RT @UmarKhalidJNU: Justice Muralidhar said he cant allow a 1984 repeat. He had earlier convicted Sajjan Kumar for the Sikh genocide. This t…,RT UmarKhalidJNU Justice Muralidhar said cant allow 1984 repeat He earlier convicted Sajjan Kumar Sikh genocide This,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,,
1233274549187166208,RT @VishuddhBhartiy: @terikahkelunga @ReallySwara She is right. Delhi incident was neither clash nor riot but a well planned pogrom by Isla…,RT VishuddhBhartiy terikahkelunga ReallySwara She right Delhi incident neither clash riot well planned pogrom Isla,"Sentiment(polarity=0.2857142857142857, subjectivity=0.5357142857142857)",0.2857142857142857,0.5357142857142857,en,"New Delhi, India",
1233274549128458240,"RT @AudreyTruschke: I lectured about the #DelhiPogrom this morning and already my numbers are out of date.

The death toll now stands at 40…",RT AudreyTruschke I lectured DelhiPogrom morning already numbers date The death toll stands 40,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Ghaziabad, India",
1233274548520472576,RT @AndColorPockeT: All Delhi BJP leaders except Kapil Mishra are sleeping at their homes and Liberals have made sure that they will turn K…,RT AndColorPockeT All Delhi BJP leaders except Kapil Mishra sleeping homes Liberals made sure turn K,"Sentiment(polarity=0.5, subjectivity=0.8888888888888888)",0.5,0.8888888888888888,en,आर्यावर्त,
1233274547593306112,"RT @vijaita: Read this piece by Shishir Gupta of Hindustan Times----
On Feb 23, Soon after pro-CAA rally was organised by BJP leader Kapil…",RT vijaita Read piece Shishir Gupta Hindustan Times -- -- On Feb 23 Soon pro-CAA rally organised BJP leader Kapil,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en, India,
1233274546888769536,"RT @captgrc: @BDUTT These r glimpses of old BDUTT. Brave &amp; objective with no fear or favour. Alas, such attitude may nt last long bcs right…",RT captgrc BDUTT These r glimpses old BDUTT Brave amp objective fear favour Alas attitude may nt last long bcs right,"Sentiment(polarity=0.10510204081632654, subjectivity=0.47176870748299315)",0.10510204081632654,0.47176870748299315,en,India,
1233274543558389761,"RT @TheChetak: At last BJP got one leader in Delhi 

Any guess guys??",RT TheChetak At last BJP got one leader Delhi Any guess guys,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667,en," BENGALURU, BHARAT. ",
1233274543558381568,RT @UmarKhalidJNU: Justice Muralidhar said he cant allow a 1984 repeat. He had earlier convicted Sajjan Kumar for the Sikh genocide. This t…,RT UmarKhalidJNU Justice Muralidhar said cant allow 1984 repeat He earlier convicted Sajjan Kumar Sikh genocide This,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,,
1233274541540966406,RT @MahuaMoitra: So FIRs against BJP leaders whose hate speech &amp; venom have resulted directly or indirectly in death of 34 people can be lo…,RT MahuaMoitra So FIRs BJP leaders whose hate speech amp venom resulted directly indirectly death 34 people lo,"Sentiment(polarity=-0.35000000000000003, subjectivity=0.65)",-0.35000000000000003,0.65,en,,
1233274532947005440,RT @kunalkamra88: If someone from the AAP could make petrol bombs &amp; store ammunition with the intent of killing innocent people he’d be rec…,RT kunalkamra88 If someone AAP could make petrol bombs amp store ammunition intent killing innocent people rec,"Sentiment(polarity=0.5, subjectivity=0.7)",0.5,0.7,en,Mumbai,
1233274532099756032,RT @kunalkamra88: If someone from the AAP could make petrol bombs &amp; store ammunition with the intent of killing innocent people he’d be rec…,RT kunalkamra88 If someone AAP could make petrol bombs amp store ammunition intent killing innocent people rec,"Sentiment(polarity=0.5, subjectivity=0.7)",0.5,0.7,en,"Bailiwick of Jersey, United Kingdom",
1233274531466424321,RT @MahuaMoitra: So FIRs against BJP leaders whose hate speech &amp; venom have resulted directly or indirectly in death of 34 people can be lo…,RT MahuaMoitra So FIRs BJP leaders whose hate speech amp venom resulted directly indirectly death 34 people lo,"Sentiment(polarity=-0.35000000000000003, subjectivity=0.65)",-0.35000000000000003,0.65,en,"Haldwani-Kathgodam, India",
1233274527678783490,"RT @svaradarajan: In this short video, I explain why the BJP chose to allow Delhi to burn now, despite Trump’s visit | https://t.co/8e5Iqvn…",RT svaradarajan In short video I explain BJP chose allow Delhi burn despite Trump visit,"Sentiment(polarity=0.0, subjectivity=0.3)",0.0,0.3,en,,
1233274527322451968,"RT @RaisinaSeries: He is not BJP’s Sardar Patel, he is BJP’s Shivraj Patil...",RT RaisinaSeries He BJP Sardar Patel BJP Shivraj Patil ...,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1233274514621906944,"RT @zarahsultana: Indian Muslims are being killed in the streets of Delhi in scenes resembling the violence witnessed in Gujarat (2002), Mu…",RT zarahsultana Indian Muslims killed streets Delhi scenes resembling violence witnessed Gujarat 2002 Mu,"Sentiment(polarity=-0.2, subjectivity=0.0)",-0.2,0.0,en,,
